sale_id,order_id,customer_id,product_id,product_name,category,quantity,unit_price,discount_percent,sales_amount,cost_amount,profit,payment_method,sales_channel,salesperson_id,city,state,region,order_date,event_type,event_description
S085257,ORD683999,C04997,P004,FusionPhone Lite,Smartphones,1,15000,0.0,15000.0,10000,5000.0,UPI,Mobile App,Online,Jodhpur,Rajasthan,West India,2024-04-26,None,None
S085258,ORD461889,C14858,P018,Fusion Watch Pro,Wearables,1,12000,0.0,12000.0,7000,5000.0,UPI,Mobile App,Online,Panipat,Haryana,North India,2024-04-26,None,None
S085259,ORD340532,C06801,P011,Fusion Case,Accessories,1,800,0.0,800.0,200,600.0,Credit Card,Store,SP057,Madurai,Tamil Nadu,South India,2024-04-26,None,None
S085260,ORD464057,C00269,P007,FusionTab Mini,Tablets,1,22000,0.0,22000.0,15000,7000.0,UPI,Website,Online,Patna,Bihar,East India,2024-04-26,None,None
S085261,ORD607668,C12658,P016,FusionView 32,Monitors,1,32000,0.0,32000.0,20000,12000.0,UPI,Website,Online,Vadodara,Gujarat,West India,2024-04-26,None,None
S085262,ORD605714,C05113,P013,Fusion Mouse,Accessories,1,1200,0.0,1200.0,600,600.0,Debit Card,Store,SP075,Visakhapatnam,Andhra Pradesh,South India,2024-04-26,None,None
S085263,ORD619826,C09719,P002,FusionBook Pro,Laptops,1,95000,0.0,95000.0,70000,25000.0,UPI,Website,Online,Gurugram,Haryana,North India,2024-04-26,None,None
S085264,ORD380549,C09868,P003,FusionBook Ultra,Laptops,1,140000,0.0,140000.0,100000,40000.0,UPI,Store,SP039,Hyderabad,Telangana,South India,2024-04-26,None,None
S085265,ORD682578,C05427,P004,FusionPhone Lite,Smartphones,20,15000,20.0,240000.0,200000,40000.0,Net Banking,Corporate Team,SP054,Kanpur,Uttar Pradesh,North India,2024-04-26,None,None
S085266,ORD141021,C01122,P003,FusionBook Ultra,Laptops,22,140000,15.0,2618000.0,2200000,418000.0,Net Banking,Corporate Team,SP091,Margao,Goa,West India,2024-04-26,None,None
S085267,ORD713176,C10031,P013,Fusion Mouse,Accessories,1,1200,0.0,1200.0,600,600.0,UPI,Website,Online,Guwahati,Assam,East India,2024-04-26,None,None
S085268,ORD237910,C07236,P007,FusionTab Mini,Tablets,1,22000,0.0,22000.0,15000,7000.0,UPI,Store,SP034,Chennai,Tamil Nadu,South India,2024-04-26,None,None
S085269,ORD921116,C10022,P003,FusionBook Ultra,Laptops,1,140000,0.0,140000.0,100000,40000.0,UPI,Store,SP017,Panaji,Goa,West India,2024-04-26,None,None
S085270,ORD891900,C01114,P011,Fusion Case,Accessories,1,800,0.0,800.0,200,600.0,Credit Card,Store,SP054,Faridabad,Haryana,North India,2024-04-26,None,None
S085271,ORD688044,C05269,P004,FusionPhone Lite,Smartphones,1,15000,0.0,15000.0,10000,5000.0,Debit Card,Website,Online,Panipat,Haryana,North India,2024-04-26,None,None
S085272,ORD317748,C13762,P003,FusionBook Ultra,Laptops,1,140000,0.0,140000.0,100000,40000.0,Credit Card,Website,Online,Ahmedabad,Gujarat,West India,2024-04-26,None,None
S085273,ORD655239,C01299,P006,FusionPhone Ultra,Smartphones,1,75000,0.0,75000.0,50000,25000.0,Credit Card,Mobile App,Online,Bhubaneswar,Odisha,East India,2024-04-26,None,None
S085274,ORD829259,C01607,P003,FusionBook Ultra,Laptops,8,140000,0.0,1120000.0,800000,320000.0,Net Banking,Corporate Team,SP021,New Delhi,Delhi,North India,2024-04-26,None,None
S085275,ORD473300,C00626,P003,FusionBook Ultra,Laptops,1,140000,0.0,140000.0,100000,40000.0,Credit Card,Website,Online,Visakhapatnam,Andhra Pradesh,South India,2024-04-26,None,None
S085276,ORD179662,C00722,P017,Fusion Watch Lite,Wearables,1,5000,0.0,5000.0,2500,2500.0,UPI,Store,SP004,Kolkata,West Bengal,East India,2024-04-26,None,None
S085277,ORD911138,C07220,P006,FusionPhone Ultra,Smartphones,1,75000,0.0,75000.0,50000,25000.0,Credit Card,Website,Online,Noida,Uttar Pradesh,North India,2024-04-26,None,None
S085278,ORD348334,C02912,P011,Fusion Case,Accessories,1,800,0.0,800.0,200,600.0,UPI,Store,SP072,Chandigarh,Punjab,North India,2024-04-26,None,None
S085279,ORD717010,C02485,P011,Fusion Case,Accessories,1,800,0.0,800.0,200,600.0,UPI,Website,Online,Coimbatore,Tamil Nadu,South India,2024-04-26,None,None
S085280,ORD880204,C02768,P001,FusionBook Air,Laptops,36,60000,20.0,1728000.0,1620000,108000.0,Net Banking,Corporate Team,SP067,Indore,Madhya Pradesh,Central India,2024-04-26,None,None
S085281,ORD108759,C08393,P006,FusionPhone Ultra,Smartphones,1,75000,0.0,75000.0,50000,25000.0,Debit Card,Store,SP092,Vijayawada,Andhra Pradesh,South India,2024-04-26,None,None
S085282,ORD747333,C03927,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,Debit Card,Mobile App,Online,Chennai,Tamil Nadu,South India,2024-04-26,None,None
S085283,ORD176806,C07289,P015,FusionView 27,Monitors,1,18000,0.0,18000.0,12000,6000.0,Credit Card,Website,Online,Bhopal,Madhya Pradesh,Central India,2024-04-26,None,None
S085284,ORD164515,C05421,P004,FusionPhone Lite,Smartphones,1,15000,0.0,15000.0,10000,5000.0,Debit Card,Website,Online,Gurugram,Haryana,North India,2024-04-26,None,None
S085285,ORD149747,C00085,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,Credit Card,Mobile App,Online,Pune,Maharashtra,West India,2024-04-26,None,None
S085286,ORD145474,C02496,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,UPI,Website,Online,New Delhi,Delhi,North India,2024-04-26,None,None
S085287,ORD884338,C05389,P006,FusionPhone Ultra,Smartphones,1,75000,0.0,75000.0,50000,25000.0,Credit Card,Website,Online,Mumbai,Maharashtra,West India,2024-04-26,None,None
S085288,ORD297467,C10083,P006,FusionPhone Ultra,Smartphones,1,75000,0.0,75000.0,50000,25000.0,UPI,Store,SP015,Bengaluru,Karnataka,South India,2024-04-26,None,None
S085289,ORD901420,C14763,P006,FusionPhone Ultra,Smartphones,1,75000,0.0,75000.0,50000,25000.0,Credit Card,Store,SP071,Hyderabad,Telangana,South India,2024-04-26,None,None
S085290,ORD923753,C09293,P004,FusionPhone Lite,Smartphones,1,15000,0.0,15000.0,10000,5000.0,Credit Card,Website,Online,Raipur,Chhattisgarh,Central India,2024-04-26,None,None
S085291,ORD636835,C10891,P003,FusionBook Ultra,Laptops,46,140000,15.0,5474000.0,4600000,874000.0,Net Banking,Corporate Team,SP014,Hyderabad,Telangana,South India,2024-04-26,None,None
S085292,ORD309448,C08435,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,Debit Card,Mobile App,Online,Kolkata,West Bengal,East India,2024-04-26,None,None
S085293,ORD509252,C08541,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,Credit Card,Mobile App,Online,Raipur,Chhattisgarh,Central India,2024-04-26,None,None
S085294,ORD745082,C02922,P006,FusionPhone Ultra,Smartphones,1,75000,0.0,75000.0,50000,25000.0,Debit Card,Store,SP070,Kochi,Kerala,South India,2024-04-26,None,None
S085295,ORD247942,C10434,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,UPI,Website,Online,Vijayawada,Andhra Pradesh,South India,2024-04-26,None,None
S085296,ORD420073,C13108,P005,FusionPhone X,Smartphones,1,35000,0.0,35000.0,25000,10000.0,UPI,Store,SP022,Visakhapatnam,Andhra Pradesh,South India,2024-04-26,None,None
S085297,ORD560852,C08734,P013,Fusion Mouse,Accessories,45,1200,10.0,48600.0,27000,21600.0,Net Banking,Corporate Team,SP024,Margao,Goa,West India,2024-04-26,None,None
S085298,ORD658429,C01709,P001,FusionBook Air,Laptops,1,60000,0.0,60000.0,45000,15000.0,UPI,Website,Online,Vadodara,Gujarat,West India,2024-04-26,None,None
S085299,ORD625443,C12311,P010,Fusion Charger,Accessories,3,1500,0.0,4500.0,1500,3000.0,Credit Card,Website,Online,Udaipur,Rajasthan,West India,2024-04-26,None,None
S085300,ORD544343,C09474,P005,FusionPhone X,Smartphones,1,35000,0.0,35000.0,25000,10000.0,UPI,Store,SP003,Margao,Goa,West India,2024-04-26,None,None
S085301,ORD833757,C08479,P011,Fusion Case,Accessories,1,800,0.0,800.0,200,600.0,UPI,Store,SP011,Gurugram,Haryana,North India,2024-04-26,None,None
S085302,ORD728842,C10530,P001,FusionBook Air,Laptops,1,60000,0.0,60000.0,45000,15000.0,Credit Card,Mobile App,Online,Kozhikode,Kerala,South India,2024-04-26,None,None
S085303,ORD324907,C10555,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,Credit Card,Store,SP097,Margao,Goa,West India,2024-04-26,None,None
S085304,ORD605046,C12048,P005,FusionPhone X,Smartphones,1,35000,0.0,35000.0,25000,10000.0,UPI,Mobile App,Online,Kochi,Kerala,South India,2024-04-26,None,None
S085305,ORD556698,C10152,P011,Fusion Case,Accessories,2,800,0.0,1600.0,400,1200.0,UPI,Store,SP005,Vadodara,Gujarat,West India,2024-04-26,None,None
S085306,ORD978648,C07948,P012,Fusion Keyboard,Accessories,2,2500,0.0,5000.0,2400,2600.0,UPI,Store,SP047,Patna,Bihar,East India,2024-04-26,None,None
S085307,ORD738187,C06874,P004,FusionPhone Lite,Smartphones,1,15000,0.0,15000.0,10000,5000.0,UPI,Website,Online,Vadodara,Gujarat,West India,2024-04-27,None,None
S085308,ORD463158,C06807,P001,FusionBook Air,Laptops,1,60000,0.0,60000.0,45000,15000.0,Debit Card,Mobile App,Online,Margao,Goa,West India,2024-04-27,None,None
S085309,ORD620085,C14200,P005,FusionPhone X,Smartphones,1,35000,0.0,35000.0,25000,10000.0,Credit Card,Website,Online,New Delhi,Delhi,North India,2024-04-27,None,None
S085310,ORD372534,C00758,P001,FusionBook Air,Laptops,92,60000,20.0,4416000.0,4140000,276000.0,Net Banking,Corporate Team,SP087,Ahmedabad,Gujarat,West India,2024-04-27,None,None
S085311,ORD261428,C10353,P018,Fusion Watch Pro,Wearables,1,12000,0.0,12000.0,7000,5000.0,UPI,Store,SP047,Jodhpur,Rajasthan,West India,2024-04-27,None,None
S085312,ORD421962,C06339,P001,FusionBook Air,Laptops,1,60000,0.0,60000.0,45000,15000.0,Credit Card,Mobile App,Online,Hyderabad,Telangana,South India,2024-04-27,None,None
S085313,ORD735861,C00336,P004,FusionPhone Lite,Smartphones,1,15000,0.0,15000.0,10000,5000.0,Credit Card,Website,Online,Faridabad,Haryana,North India,2024-04-27,None,None
S085314,ORD909676,C13381,P013,Fusion Mouse,Accessories,2,1200,0.0,2400.0,1200,1200.0,Credit Card,Mobile App,Online,New Delhi,Delhi,North India,2024-04-27,None,None
S085315,ORD122941,C00388,P002,FusionBook Pro,Laptops,123,95000,15.0,9932250.0,8610000,1322250.0,Net Banking,Corporate Team,SP032,Dibrugarh,Assam,East India,2024-04-27,None,None
S085316,ORD793594,C02358,P006,FusionPhone Ultra,Smartphones,1,75000,0.0,75000.0,50000,25000.0,UPI,Store,SP080,Panipat,Haryana,North India,2024-04-27,None,None
S085317,ORD782392,C14063,P018,Fusion Watch Pro,Wearables,1,12000,0.0,12000.0,7000,5000.0,Credit Card,Mobile App,Online,Jodhpur,Rajasthan,West India,2024-04-27,None,None
S085318,ORD120002,C05075,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,UPI,Website,Online,Gurugram,Haryana,North India,2024-04-27,None,None
S085319,ORD767992,C03920,P002,FusionBook Pro,Laptops,187,95000,15.0,15100250.0,13090000,2010250.0,Net Banking,Corporate Team,SP030,Coimbatore,Tamil Nadu,South India,2024-04-27,None,None
S085320,ORD231351,C05638,P001,FusionBook Air,Laptops,35,60000,15.0,1785000.0,1575000,210000.0,Net Banking,Corporate Team,SP054,New Delhi,Delhi,North India,2024-04-27,None,None
S085321,ORD577707,C01190,P011,Fusion Case,Accessories,1,800,0.0,800.0,200,600.0,Debit Card,Website,Online,Thiruvananthapuram,Kerala,South India,2024-04-27,None,None
S085322,ORD170148,C02312,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,UPI,Store,SP036,Amritsar,Punjab,North India,2024-04-27,None,None
S085323,ORD304335,C02032,P002,FusionBook Pro,Laptops,1,95000,0.0,95000.0,70000,25000.0,Cash,Store,SP025,Bengaluru,Karnataka,South India,2024-04-27,None,None
S085324,ORD124714,C04492,P005,FusionPhone X,Smartphones,1,35000,0.0,35000.0,25000,10000.0,Credit Card,Mobile App,Online,Bengaluru,Karnataka,South India,2024-04-27,None,None
S085325,ORD344676,C12433,P012,Fusion Keyboard,Accessories,1,2500,0.0,2500.0,1200,1300.0,Credit Card,Website,Online,Noida,Uttar Pradesh,North India,2024-04-27,None,None
S085326,ORD219546,C02479,P003,FusionBook Ultra,Laptops,43,140000,10.0,5418000.0,4300000,1118000.0,Net Banking,Corporate Team,SP044,Kozhikode,Kerala,South India,2024-04-27,None,None
S085327,ORD756086,C01614,P008,FusionTab Pro,Tablets,1,50000,0.0,50000.0,35000,15000.0,UPI,Website,Online,Chandigarh,Punjab,North India,2024-04-27,None,None
S085328,ORD513084,C11659,P008,FusionTab Pro,Tablets,19,50000,15.0,807500.0,665000,142500.0,Net Banking,Corporate Team,SP074,New Delhi,Delhi,North India,2024-04-27,None,None
S085329,ORD687539,C14050,P005,FusionPhone X,Smartphones,1,35000,0.0,35000.0,25000,10000.0,Credit Card,Store,SP060,Ludhiana,Punjab,North India,2024-04-27,None,None
S085330,ORD237658,C11571,P015,FusionView 27,Monitors,65,18000,15.0,994500.0,780000,214500.0,Net Banking,Corporate Team,SP001,Ludhiana,Punjab,North India,2024-04-27,None,None
S085331,ORD101924,C01561,P011,Fusion Case,Accessories,1,800,0.0,800.0,200,600.0,UPI,Store,SP042,Coimbatore,Tamil Nadu,South India,2024-04-27,None,None
S085332,ORD690585,C06758,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,Credit Card,Website,Online,Jodhpur,Rajasthan,West India,2024-04-27,None,None
S085333,ORD149179,C14140,P005,FusionPhone X,Smartphones,1,35000,0.0,35000.0,25000,10000.0,Debit Card,Website,Online,Bengaluru,Karnataka,South India,2024-04-27,None,None
S085334,ORD807816,C13677,P004,FusionPhone Lite,Smartphones,28,15000,10.0,378000.0,280000,98000.0,Net Banking,Corporate Team,SP065,Bengaluru,Karnataka,South India,2024-04-27,None,None
S085335,ORD727894,C10257,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,UPI,Store,SP043,Cuttack,Odisha,East India,2024-04-27,None,None
S085336,ORD872573,C03548,P018,Fusion Watch Pro,Wearables,1,12000,0.0,12000.0,7000,5000.0,UPI,Store,SP015,Indore,Madhya Pradesh,Central India,2024-04-27,None,None
S085337,ORD631197,C03573,P004,FusionPhone Lite,Smartphones,1,15000,0.0,15000.0,10000,5000.0,Debit Card,Mobile App,Online,Vijayawada,Andhra Pradesh,South India,2024-04-27,None,None
S085338,ORD184282,C08395,P003,FusionBook Ultra,Laptops,32,140000,15.0,3808000.0,3200000,608000.0,Net Banking,Corporate Team,SP090,Ludhiana,Punjab,North India,2024-04-27,None,None
S085339,ORD342770,C02435,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,UPI,Website,Online,Chennai,Tamil Nadu,South India,2024-04-27,None,None
S085340,ORD359957,C02392,P017,Fusion Watch Lite,Wearables,1,5000,0.0,5000.0,2500,2500.0,UPI,Mobile App,Online,Mumbai,Maharashtra,West India,2024-04-27,None,None
S085341,ORD528468,C14192,P013,Fusion Mouse,Accessories,1,1200,0.0,1200.0,600,600.0,UPI,Mobile App,Online,Raipur,Chhattisgarh,Central India,2024-04-27,None,None
S085342,ORD211012,C04369,P005,FusionPhone X,Smartphones,1,35000,0.0,35000.0,25000,10000.0,Credit Card,Mobile App,Online,Bhilai,Chhattisgarh,Central India,2024-04-27,None,None
S085343,ORD824247,C13701,P002,FusionBook Pro,Laptops,91,95000,20.0,6916000.0,6370000,546000.0,Net Banking,Corporate Team,SP016,Mumbai,Maharashtra,West India,2024-04-27,None,None
S085344,ORD135555,C14539,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,Credit Card,Website,Online,Vijayawada,Andhra Pradesh,South India,2024-04-27,None,None
S085345,ORD714799,C14788,P006,FusionPhone Ultra,Smartphones,1,75000,0.0,75000.0,50000,25000.0,Credit Card,Mobile App,Online,Faridabad,Haryana,North India,2024-04-27,None,None
S085346,ORD746017,C09975,P003,FusionBook Ultra,Laptops,1,140000,0.0,140000.0,100000,40000.0,UPI,Store,SP069,Lucknow,Uttar Pradesh,North India,2024-04-27,None,None
S085347,ORD107493,C03108,P005,FusionPhone X,Smartphones,1,35000,0.0,35000.0,25000,10000.0,UPI,Mobile App,Online,New Delhi,Delhi,North India,2024-04-27,None,None
S085348,ORD566573,C14492,P011,Fusion Case,Accessories,1,800,0.0,800.0,200,600.0,UPI,Store,SP082,Hubli,Karnataka,South India,2024-04-27,None,None
S085349,ORD306786,C06654,P002,FusionBook Pro,Laptops,119,95000,20.0,9044000.0,8330000,714000.0,Net Banking,Corporate Team,SP068,Kochi,Kerala,South India,2024-04-27,None,None
S085350,ORD330122,C12863,P018,Fusion Watch Pro,Wearables,1,12000,0.0,12000.0,7000,5000.0,UPI,Mobile App,Online,Jodhpur,Rajasthan,West India,2024-04-27,None,None
S085351,ORD893376,C05100,P005,FusionPhone X,Smartphones,1,35000,0.0,35000.0,25000,10000.0,Credit Card,Mobile App,Online,Panaji,Goa,West India,2024-04-27,None,None
S085352,ORD493859,C13745,P013,Fusion Mouse,Accessories,11,1200,20.0,10560.0,6600,3960.0,Net Banking,Corporate Team,SP069,Surat,Gujarat,West India,2024-04-27,None,None
S085353,ORD419607,C06644,P003,FusionBook Ultra,Laptops,1,140000,0.0,140000.0,100000,40000.0,Debit Card,Store,SP073,Ahmedabad,Gujarat,West India,2024-04-27,None,None
S085354,ORD809987,C01607,P015,FusionView 27,Monitors,15,18000,20.0,216000.0,180000,36000.0,Net Banking,Corporate Team,SP065,New Delhi,Delhi,North India,2024-04-27,None,None
S085355,ORD146692,C00678,P005,FusionPhone X,Smartphones,1,35000,0.0,35000.0,25000,10000.0,Cash,Mobile App,Online,Mumbai,Maharashtra,West India,2024-04-27,None,None
S085356,ORD233539,C06600,P017,Fusion Watch Lite,Wearables,1,5000,0.0,5000.0,2500,2500.0,UPI,Mobile App,Online,Gaya,Bihar,East India,2024-04-27,None,None
S085357,ORD679246,C04634,P004,FusionPhone Lite,Smartphones,1,15000,0.0,15000.0,10000,5000.0,UPI,Mobile App,Online,Gurugram,Haryana,North India,2024-04-27,None,None
S085358,ORD900940,C05892,P004,FusionPhone Lite,Smartphones,1,15000,0.0,15000.0,10000,5000.0,Credit Card,Website,Online,Mumbai,Maharashtra,West India,2024-04-27,None,None
S085359,ORD279879,C07672,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,UPI,Store,SP059,Amritsar,Punjab,North India,2024-04-27,None,None
S085360,ORD621745,C09715,P005,FusionPhone X,Smartphones,1,35000,0.0,35000.0,25000,10000.0,Cash,Store,SP014,Udaipur,Rajasthan,West India,2024-04-27,None,None
S085361,ORD397381,C06323,P003,FusionBook Ultra,Laptops,1,140000,0.0,140000.0,100000,40000.0,Credit Card,Mobile App,Online,Bhilai,Chhattisgarh,Central India,2024-04-27,None,None
S085362,ORD380908,C10922,P001,FusionBook Air,Laptops,54,60000,20.0,2592000.0,2430000,162000.0,Net Banking,Corporate Team,SP064,Kochi,Kerala,South India,2024-04-27,None,None
S085363,ORD711637,C10076,P005,FusionPhone X,Smartphones,1,35000,0.0,35000.0,25000,10000.0,UPI,Mobile App,Online,Lucknow,Uttar Pradesh,North India,2024-04-27,None,None
S085364,ORD506726,C05984,P001,FusionBook Air,Laptops,1,60000,0.0,60000.0,45000,15000.0,UPI,Store,SP057,Panaji,Goa,West India,2024-04-27,None,None
S085365,ORD690208,C07364,P008,FusionTab Pro,Tablets,1,50000,0.0,50000.0,35000,15000.0,Debit Card,Mobile App,Online,Margao,Goa,West India,2024-04-27,None,None
S085366,ORD600080,C13497,P003,FusionBook Ultra,Laptops,13,140000,10.0,1638000.0,1300000,338000.0,Net Banking,Corporate Team,SP015,New Delhi,Delhi,North India,2024-04-27,None,None
S085367,ORD947172,C12413,P011,Fusion Case,Accessories,2,800,0.0,1600.0,400,1200.0,Cash,Mobile App,Online,Indore,Madhya Pradesh,Central India,2024-04-27,None,None
S085368,ORD721548,C04422,P005,FusionPhone X,Smartphones,1,35000,0.0,35000.0,25000,10000.0,Credit Card,Website,Online,Udaipur,Rajasthan,West India,2024-04-28,None,None
S085369,ORD467873,C13452,P003,FusionBook Ultra,Laptops,1,140000,0.0,140000.0,100000,40000.0,UPI,Store,SP065,Chennai,Tamil Nadu,South India,2024-04-28,None,None
S085370,ORD734179,C05178,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,UPI,Mobile App,Online,Amritsar,Punjab,North India,2024-04-28,None,None
S085371,ORD699491,C09622,P004,FusionPhone Lite,Smartphones,1,15000,0.0,15000.0,10000,5000.0,UPI,Store,SP037,New Delhi,Delhi,North India,2024-04-28,None,None
S085372,ORD781753,C02437,P005,FusionPhone X,Smartphones,1,35000,0.0,35000.0,25000,10000.0,UPI,Store,SP010,Chennai,Tamil Nadu,South India,2024-04-28,None,None
S085373,ORD189902,C10221,P003,FusionBook Ultra,Laptops,1,140000,0.0,140000.0,100000,40000.0,Credit Card,Store,SP058,Surat,Gujarat,West India,2024-04-28,None,None
S085374,ORD454755,C08914,P010,Fusion Charger,Accessories,2,1500,0.0,3000.0,1000,2000.0,Cash,Mobile App,Online,Madurai,Tamil Nadu,South India,2024-04-28,None,None
S085375,ORD683945,C07361,P018,Fusion Watch Pro,Wearables,1,12000,0.0,12000.0,7000,5000.0,Debit Card,Store,SP033,Bengaluru,Karnataka,South India,2024-04-28,None,None
S085376,ORD620898,C07418,P011,Fusion Case,Accessories,1,800,0.0,800.0,200,600.0,Debit Card,Website,Online,Jaipur,Rajasthan,West India,2024-04-28,None,None
S085377,ORD397100,C06481,P007,FusionTab Mini,Tablets,1,22000,0.0,22000.0,15000,7000.0,UPI,Store,SP015,Jodhpur,Rajasthan,West India,2024-04-28,None,None
S085378,ORD397462,C02801,P013,Fusion Mouse,Accessories,2,1200,0.0,2400.0,1200,1200.0,Credit Card,Store,SP011,Thiruvananthapuram,Kerala,South India,2024-04-28,None,None
S085379,ORD882300,C03109,P004,FusionPhone Lite,Smartphones,1,15000,0.0,15000.0,10000,5000.0,Cash,Website,Online,Guwahati,Assam,East India,2024-04-28,None,None
S085380,ORD748041,C07691,P013,Fusion Mouse,Accessories,1,1200,0.0,1200.0,600,600.0,UPI,Website,Online,Margao,Goa,West India,2024-04-28,None,None
S085381,ORD167180,C12331,P018,Fusion Watch Pro,Wearables,1,12000,0.0,12000.0,7000,5000.0,Credit Card,Website,Online,Hyderabad,Telangana,South India,2024-04-28,None,None
