order_date,product_name,category,region,quantity,month,day,dayofweek,quarter,prev_demand,Predicted_Demand
2024-11-04,FusionPhone X,Smartphones,South India,1,11,4,0,4,4.0,7.893182
2021-09-03,FusionPhone X,Smartphones,West India,2,9,3,4,3,5.0,6.164641
2021-10-11,FusionPhone X,Smartphones,West India,3,10,11,0,4,2.0,6.7554364
2022-01-25,FusionPhone X,Smartphones,West India,3,1,25,1,1,1.0,12.428583
2022-04-19,FusionPhone X,Smartphones,West India,17,4,19,1,2,1.0,8.025539
2022-07-20,FusionPhone X,Smartphones,West India,36,7,20,2,3,34.0,11.504248
2023-08-18,FusionPhone X,Smartphones,West India,1,8,18,4,3,88.0,8.473686
2023-12-05,FusionPhone X,Smartphones,West India,3,12,5,1,4,3.0,7.9004207
2024-08-03,FusionPhone X,Smartphones,West India,3,8,3,5,3,1.0,6.737678
2024-09-28,FusionPhone X,Smartphones,West India,1,9,28,5,3,3.0,7.1054306
2021-07-03,FusionTab Mini,Tablets,Central India,1,7,3,5,3,1.0,11.793334
2022-07-04,FusionTab Mini,Tablets,Central India,1,7,4,0,3,1.0,1.8697132
2021-07-28,FusionTab Mini,Tablets,East India,1,7,28,2,3,1.0,11.577858
2022-01-20,FusionTab Mini,Tablets,North India,1,1,20,3,1,2.0,9.437182
2022-08-08,FusionTab Mini,Tablets,North India,1,8,8,0,3,1.0,9.360072
2024-01-28,FusionTab Mini,Tablets,North India,6,1,28,6,1,75.0,11.555964
2021-07-14,FusionTab Mini,Tablets,South India,99,7,14,2,3,1.0,8.256367
2023-04-15,FusionTab Mini,Tablets,South India,20,4,15,5,2,39.0,13.848123
2023-06-23,FusionTab Mini,Tablets,South India,1,6,23,4,2,26.0,9.254403
2021-09-17,FusionTab Mini,Tablets,West India,2,9,17,4,3,2.0,7.170614
2023-02-10,FusionTab Pro,Tablets,Central India,89,2,10,4,1,72.0,10.4313135
2023-08-24,FusionTab Pro,Tablets,East India,33,8,24,3,3,1.0,11.657534
2022-10-13,FusionTab Pro,Tablets,North India,160,10,13,3,4,1.0,11.490008
2023-01-14,FusionTab Pro,Tablets,North India,2,1,14,5,1,8.0,10.854202
2023-06-28,FusionTab Pro,Tablets,North India,69,6,28,2,2,2.0,6.252915
2024-08-04,FusionTab Pro,Tablets,North India,1,8,4,6,3,1.0,12.646601
2021-12-04,FusionTab Pro,Tablets,South India,1,12,4,5,4,22.0,8.562376
2022-06-24,FusionTab Pro,Tablets,South India,10,6,24,4,2,201.0,7.579061
2022-08-22,FusionTab Pro,Tablets,South India,100,8,22,0,3,2.0,11.997238
2023-07-01,FusionTab Pro,Tablets,South India,3,7,1,5,3,4.0,11.135753
2023-09-02,FusionTab Pro,Tablets,South India,11,9,2,5,3,41.0,15.109399
2024-02-04,FusionTab Pro,Tablets,South India,1,2,4,6,1,1.0,18.034033
2021-11-29,FusionTab Pro,Tablets,West India,1,11,29,0,4,29.0,12.705905
2023-04-30,FusionTab Pro,Tablets,West India,2,4,30,6,2,45.0,15.394054
2023-07-05,FusionTab Pro,Tablets,West India,73,7,5,2,3,30.0,23.746696
2024-02-05,FusionTab Pro,Tablets,West India,13,2,5,0,1,48.0,18.670713
2021-08-25,FusionView 24,Monitors,Central India,1,8,25,2,3,1.0,25.235416
2021-07-17,FusionView 24,Monitors,East India,159,7,17,5,3,1.0,21.004978
2023-01-24,FusionView 24,Monitors,East India,181,1,24,1,1,160.0,22.269762
2021-08-14,FusionView 24,Monitors,North India,17,8,14,5,3,7.0,25.79806
2022-02-26,FusionView 24,Monitors,North India,1,2,26,5,1,46.0,13.68484
2022-11-09,FusionView 24,Monitors,North India,1,11,9,2,4,82.0,13.885964
2023-10-21,FusionView 24,Monitors,North India,39,10,21,5,4,8.0,24.99885
2024-09-01,FusionView 24,Monitors,North India,18,9,1,6,3,1.0,60.568108
2021-11-15,FusionView 24,Monitors,South India,130,11,15,0,4,45.0,27.16358
2022-08-09,FusionView 24,Monitors,South India,1,8,9,1,3,23.0,14.120052
2023-03-11,FusionView 24,Monitors,South India,1,3,11,5,1,171.0,25.040546
2024-01-20,FusionView 24,Monitors,South India,45,1,20,5,1,1.0,21.86686
2021-12-04,FusionView 24,Monitors,West India,1,12,4,5,4,50.0,22.750208
2023-11-08,FusionView 24,Monitors,West India,5,11,8,2,4,70.0,10.587536
2023-03-24,FusionView 27,Monitors,Central India,1,3,24,4,1,39.0,16.780478
2021-09-16,FusionView 27,Monitors,East India,188,9,16,3,3,187.0,12.018411
2023-11-19,FusionView 27,Monitors,North India,8,11,19,6,4,7.0,16.063707
2024-10-05,FusionView 27,Monitors,South India,89,10,5,5,4,49.0,9.190643
2023-01-11,FusionView 27,Monitors,West India,9,1,11,2,1,165.0,10.689899
2023-10-01,FusionView 32,Monitors,Central India,38,10,1,6,4,49.0,9.234445
2022-08-12,FusionView 32,Monitors,East India,10,8,12,4,3,1.0,14.25384
2022-11-09,FusionView 32,Monitors,North India,61,11,9,2,4,84.0,15.146456
2024-05-31,FusionView 32,Monitors,North India,38,5,31,4,2,11.0,10.367705
2023-01-29,FusionView 32,Monitors,South India,29,1,29,6,1,37.0,5.0173144
2023-07-09,FusionView 32,Monitors,South India,15,7,9,6,3,1.0,5.362096
2023-11-07,FusionView 32,Monitors,South India,106,11,7,1,4,48.0,10.060564
2024-11-01,FusionView 32,Monitors,South India,39,11,1,4,4,111.0,0.48817545
2024-12-18,FusionView 32,Monitors,West India,1,12,18,2,4,14.0,13.064674
2023-12-08,Fusion Case,Accessories,West India,2,12,8,4,4,1.0,5.027401
2024-02-06,Fusion Case,Accessories,West India,1,2,6,1,1,5.0,7.870102
2024-03-28,Fusion Case,Accessories,West India,2,3,28,3,1,24.0,9.907571
2024-05-19,Fusion Case,Accessories,West India,1,5,19,6,2,3.0,5.3983154
2024-07-02,Fusion Case,Accessories,West India,2,7,2,1,3,2.0,6.638875
2024-08-16,Fusion Case,Accessories,West India,1,8,16,4,3,1.0,7.408297
2024-09-30,Fusion Case,Accessories,West India,1,9,30,0,3,1.0,5.6030774
2024-11-03,Fusion Case,Accessories,West India,5,11,3,6,4,10.0,6.742263
2024-12-18,Fusion Case,Accessories,West India,1,12,18,2,4,2.0,9.8204
2021-02-08,Fusion Charger,Accessories,Central India,2,2,8,0,1,1.0,6.602331
2022-03-25,Fusion Charger,Accessories,Central India,1,3,25,4,1,3.0,4.903342
2023-11-10,Fusion Charger,Accessories,Central India,1,11,10,4,4,1.0,6.6103787
2024-06-21,Fusion Charger,Accessories,Central India,1,6,21,4,2,1.0,6.966126
2021-01-12,Fusion Charger,Accessories,East India,35,1,12,1,1,18.0,9.47629
2021-05-30,Fusion Charger,Accessories,East India,1,5,30,6,2,1.0,7.803516
2021-10-07,Fusion Charger,Accessories,East India,49,10,7,3,4,3.0,5.7680798
2022-10-20,Fusion Charger,Accessories,East India,3,10,20,3,4,1.0,6.7136507
2023-10-31,Fusion Charger,Accessories,East India,2,10,31,1,4,1.0,5.8180704
2021-04-07,Fusion Charger,Accessories,North India,4,4,7,2,2,6.0,5.572702
2021-11-02,Fusion Charger,Accessories,North India,4,11,2,1,4,1.0,6.664412
2022-02-25,Fusion Charger,Accessories,North India,1,2,25,4,1,1.0,7.7276917
2022-04-29,Fusion Charger,Accessories,North India,2,4,29,4,2,1.0,6.0681105
2021-05-20,Fusion Charger,Accessories,South India,3,5,20,3,2,4.0,6.6684074
2021-10-27,Fusion Charger,Accessories,South India,11,10,27,2,4,31.0,7.4711065
2021-11-28,Fusion Charger,Accessories,South India,5,11,28,6,4,1.0,8.224096
2022-05-01,Fusion Charger,Accessories,South India,18,5,1,6,2,1.0,8.160083
2022-06-16,Fusion Charger,Accessories,South India,32,6,16,3,2,2.0,17.182447
2022-08-12,Fusion Charger,Accessories,South India,2,8,12,4,3,3.0,8.7320175
2022-11-11,Fusion Charger,Accessories,South India,1,11,11,4,4,6.0,8.233145
2023-02-01,Fusion Charger,Accessories,South India,4,2,1,2,1,3.0,14.157619
2023-05-10,Fusion Charger,Accessories,South India,4,5,10,2,2,3.0,15.691469
2023-10-22,Fusion Charger,Accessories,South India,3,10,22,6,4,1.0,13.839486
2024-01-20,Fusion Charger,Accessories,South India,8,1,20,5,1,6.0,13.557883
2024-08-16,Fusion Charger,Accessories,South India,2,8,16,4,3,2.0,9.373597
2021-01-02,Fusion Charger,Accessories,West India,101,1,2,5,1,105.0,21.845852
2021-02-11,Fusion Charger,Accessories,West India,2,2,11,3,1,22.0,19.92395
2021-05-12,Fusion Charger,Accessories,West India,2,5,12,2,2,47.0,18.586002
2021-07-15,Fusion Charger,Accessories,West India,1,7,15,3,3,1.0,10.246432
2021-11-30,Fusion Charger,Accessories,West India,3,11,30,1,4,1.0,19.675646
2022-02-13,Fusion Charger,Accessories,West India,2,2,13,6,1,2.0,20.014242
2022-05-01,Fusion Charger,Accessories,West India,1,5,1,6,2,1.0,9.599698
2022-10-04,Fusion Charger,Accessories,West India,3,10,4,1,4,2.0,38.56795
2022-11-29,Fusion Charger,Accessories,West India,3,11,29,1,4,1.0,17.558882
2023-02-12,Fusion Charger,Accessories,West India,165,2,12,6,1,2.0,15.91571
2023-08-02,Fusion Charger,Accessories,West India,1,8,2,2,3,152.0,13.036954
2023-10-13,Fusion Charger,Accessories,West India,2,10,13,4,4,2.0,19.313868
2024-10-16,Fusion Charger,Accessories,West India,1,10,16,2,4,2.0,9.441967
2021-02-04,Fusion Earbuds,Accessories,Central India,1,2,4,3,1,2.0,17.995256
2022-02-21,Fusion Earbuds,Accessories,Central India,1,2,21,0,1,1.0,6.4072223
2022-08-28,Fusion Earbuds,Accessories,Central India,9,8,28,6,3,1.0,10.498857
2021-03-30,Fusion Earbuds,Accessories,East India,97,3,30,1,1,171.0,8.77808
2022-01-20,Fusion Earbuds,Accessories,East India,2,1,20,3,1,3.0,6.411769
2023-06-27,Fusion Earbuds,Accessories,East India,3,6,27,1,2,3.0,6.5175586
2021-04-13,Fusion Earbuds,Accessories,North India,1,4,13,1,2,21.0,7.7982135
2021-09-25,Fusion Earbuds,Accessories,North India,2,9,25,5,3,3.0,8.2952175
2021-12-18,Fusion Earbuds,Accessories,North India,3,12,18,5,4,1.0,8.403252
2022-01-22,Fusion Earbuds,Accessories,North India,1,1,22,5,1,3.0,6.303517
2022-11-09,Fusion Earbuds,Accessories,North India,1,11,9,2,4,5.0,7.7988853
2023-01-29,Fusion Earbuds,Accessories,North India,4,1,29,6,1,2.0,3.9686894
2021-02-07,Fusion Earbuds,Accessories,South India,92,2,7,6,1,33.0,47.45657
2021-08-11,Fusion Earbuds,Accessories,South India,3,8,11,2,3,2.0,6.6207027
2021-11-16,Fusion Earbuds,Accessories,South India,2,11,16,1,4,3.0,7.648198
2022-01-08,Fusion Earbuds,Accessories,South India,2,1,8,5,1,4.0,16.96534
2022-07-23,Fusion Earbuds,Accessories,South India,1,7,23,5,3,4.0,7.4867516
2022-10-26,Fusion Earbuds,Accessories,South India,4,10,26,2,4,10.0,8.752326
2023-05-03,Fusion Earbuds,Accessories,South India,2,5,3,2,2,7.0,7.763312
2021-03-03,Fusion Earbuds,Accessories,West India,1,3,3,2,1,20.0,5.421716
2021-05-16,Fusion Earbuds,Accessories,West India,5,5,16,6,2,1.0,8.784815
2022-03-05,Fusion Earbuds,Accessories,West India,3,3,5,5,1,2.0,16.405767
2022-12-06,Fusion Earbuds,Accessories,West India,1,12,6,1,4,2.0,13.549354
2023-03-02,Fusion Earbuds,Accessories,West India,1,3,2,3,1,3.0,7.378475
2023-09-23,Fusion Earbuds,Accessories,West India,3,9,23,5,3,1.0,11.002416
2024-03-17,Fusion Earbuds,Accessories,West India,2,3,17,6,1,1.0,8.345518
2024-07-09,Fusion Earbuds,Accessories,West India,2,7,9,1,3,2.0,6.143297
2024-11-01,Fusion Earbuds,Accessories,West India,7,11,1,4,4,26.0,7.4026146
2022-01-10,Fusion Keyboard,Accessories,Central India,2,1,10,0,1,1.0,7.2772493
2022-05-28,Fusion Keyboard,Accessories,Central India,1,5,28,5,2,1.0,-4.137993
2022-10-22,Fusion Keyboard,Accessories,Central India,2,10,22,5,4,2.0,6.965896
2024-09-18,Fusion Keyboard,Accessories,Central India,1,9,18,2,3,2.0,6.0235934
2021-06-02,Fusion Keyboard,Accessories,East India,2,6,2,2,2,3.0,12.056399
2022-03-06,Fusion Keyboard,Accessories,East India,1,3,6,6,1,1.0,9.929792
2022-06-04,Fusion Keyboard,Accessories,East India,2,6,4,5,2,3.0,9.640246
2022-10-23,Fusion Keyboard,Accessories,East India,6,10,23,6,4,65.0,11.922461
2022-04-30,Fusion Keyboard,Accessories,North India,4,4,30,5,2,30.0,11.516498
2022-12-08,Fusion Keyboard,Accessories,North India,1,12,8,3,4,1.0,10.103778
2023-04-06,Fusion Keyboard,Accessories,North India,1,4,6,3,2,2.0,-22.284958
2023-07-06,Fusion Keyboard,Accessories,North India,4,7,6,3,3,2.0,8.923543
2023-10-19,Fusion Keyboard,Accessories,North India,2,10,19,3,4,40.0,9.413733
2021-10-05,Fusion Keyboard,Accessories,South India,4,10,5,1,4,2.0,25.194773
2022-08-14,Fusion Keyboard,Accessories,South India,36,8,14,6,3,2.0,8.238263
2023-06-24,Fusion Keyboard,Accessories,South India,4,6,24,5,2,1.0,10.885161
2024-05-14,Fusion Keyboard,Accessories,South India,2,5,14,1,2,38.0,9.441079
2024-08-29,Fusion Keyboard,Accessories,South India,2,8,29,3,3,1.0,5.4609666
2022-02-20,Fusion Keyboard,Accessories,West India,3,2,20,6,1,2.0,5.0879416
2022-07-08,Fusion Keyboard,Accessories,West India,2,7,8,4,3,3.0,10.349584
2023-04-04,Fusion Keyboard,Accessories,West India,3,4,4,1,2,2.0,8.557241
2023-06-16,Fusion Keyboard,Accessories,West India,3,6,16,4,2,3.0,6.1133165
2023-10-29,Fusion Keyboard,Accessories,West India,8,10,29,6,4,1.0,7.0906606
2023-01-02,Fusion Mouse,Accessories,Central India,1,1,2,0,1,1.0,8.241141
2021-05-16,Fusion Mouse,Accessories,East India,2,5,16,6,2,120.0,6.5143595
2022-09-25,Fusion Mouse,Accessories,East India,1,9,25,6,3,1.0,5.8945575
2021-08-28,Fusion Mouse,Accessories,North India,3,8,28,5,3,1.0,6.6914697
2022-01-13,Fusion Mouse,Accessories,North India,2,1,13,3,1,2.0,9.113781
2022-07-04,Fusion Mouse,Accessories,North India,4,7,4,0,3,101.0,5.042355
2023-01-17,Fusion Mouse,Accessories,North India,1,1,17,1,1,1.0,7.1895113
2021-12-15,Fusion Mouse,Accessories,South India,2,12,15,2,4,1.0,6.8515143
2022-01-24,Fusion Mouse,Accessories,South India,20,1,24,0,1,2.0,6.5140734
2022-06-22,Fusion Mouse,Accessories,South India,1,6,22,2,2,2.0,7.1148934
2022-08-13,Fusion Mouse,Accessories,South India,25,8,13,5,3,1.0,8.955507
2022-10-10,Fusion Mouse,Accessories,South India,3,10,10,0,4,10.0,7.84625
2023-01-12,Fusion Mouse,Accessories,South India,1,1,12,3,1,5.0,7.783346
2023-04-01,Fusion Mouse,Accessories,South India,2,4,1,5,2,1.0,8.048963
2023-09-06,Fusion Mouse,Accessories,South India,1,9,6,2,3,1.0,8.665367
2023-11-25,Fusion Mouse,Accessories,South India,2,11,25,5,4,3.0,6.1775036
2024-01-04,Fusion Mouse,Accessories,South India,3,1,4,3,1,1.0,8.423332
2024-03-30,Fusion Mouse,Accessories,South India,8,3,30,5,1,1.0,7.9297214
2024-08-20,Fusion Mouse,Accessories,South India,1,8,20,1,3,104.0,6.5660133
2024-09-18,Fusion Mouse,Accessories,South India,11,9,18,2,3,5.0,8.608247
2023-02-16,Fusion Mouse,Accessories,West India,2,2,16,3,1,3.0,13.49405
2024-03-22,Fusion Mouse,Accessories,West India,58,3,22,4,1,2.0,8.600363
2024-07-21,Fusion Mouse,Accessories,West India,2,7,21,6,3,4.0,8.528861
2023-01-01,Fusion Watch Lite,Wearables,Central India,1,1,1,6,1,2.0,16.241295
2022-05-01,Fusion Watch Lite,Wearables,East India,2,5,1,6,2,2.0,9.373597
2023-11-16,Fusion Watch Lite,Wearables,East India,1,11,16,3,4,1.0,18.41152
2023-08-15,Fusion Watch Lite,Wearables,North India,1,8,15,1,3,27.0,10.381809
2021-11-20,Fusion Watch Lite,Wearables,South India,2,11,20,5,4,1.0,18.586002
2022-06-12,Fusion Watch Lite,Wearables,South India,2,6,12,6,2,2.0,21.360514
2022-02-24,Fusion Watch Lite,Wearables,West India,1,2,24,3,1,1.0,22.430544
2022-08-30,Fusion Watch Lite,Wearables,West India,1,8,30,1,3,20.0,26.609545
2023-01-01,Fusion Watch Pro,Wearables,Central India,40,1,1,6,1,1.0,18.110666
2023-11-07,Fusion Watch Pro,Wearables,East India,1,11,7,1,4,25.0,16.67742
2021-02-13,FusionBook Air,Laptops,Central India,10,2,13,5,1,38.0,8.063916
2021-10-22,FusionBook Air,Laptops,Central India,42,10,22,4,4,164.0,8.287501
2021-07-28,FusionBook Air,Laptops,East India,11,7,28,2,3,1.0,8.186313
2022-05-20,FusionBook Air,Laptops,East India,1,5,20,4,2,39.0,6.3392487
2023-07-06,FusionBook Air,Laptops,East India,3,7,6,3,3,41.0,5.8134217
2023-12-29,FusionBook Air,Laptops,East India,35,12,29,4,4,56.0,4.7984395
2024-03-21,FusionBook Air,Laptops,East India,26,3,21,3,1,1.0,4.623402
2021-06-16,FusionBook Air,Laptops,North India,2,6,16,2,2,25.0,4.989372
2021-10-18,FusionBook Air,Laptops,North India,17,10,18,0,4,9.0,6.56308
2021-12-22,FusionBook Air,Laptops,North India,141,12,22,2,4,11.0,24.730404
2022-11-03,FusionBook Air,Laptops,North India,14,11,3,3,4,17.0,15.6630535
2023-03-05,FusionBook Air,Laptops,North India,58,3,5,6,1,24.0,22.510023
2023-07-25,FusionBook Air,Laptops,North India,2,7,25,1,3,23.0,42.91191
2023-12-12,FusionBook Air,Laptops,North India,16,12,12,1,4,1.0,23.86773
2024-02-14,FusionBook Air,Laptops,North India,50,2,14,2,1,1.0,17.22156
2021-02-11,FusionBook Air,Laptops,South India,120,2,11,3,1,178.0,15.231571
2021-05-30,FusionBook Air,Laptops,South India,294,5,30,6,2,165.0,9.846227
2021-09-24,FusionBook Air,Laptops,South India,37,9,24,4,3,2.0,16.860275
2021-11-14,FusionBook Air,Laptops,South India,262,11,14,6,4,35.0,10.583104
2023-05-01,FusionBook Air,Laptops,South India,1,5,1,0,2,45.0,9.416412
2024-01-21,FusionBook Air,Laptops,South India,101,1,21,6,1,162.0,9.858072
2021-03-08,FusionBook Air,Laptops,West India,86,3,8,0,1,147.0,7.390501
2021-07-12,FusionBook Air,Laptops,West India,38,7,12,0,3,103.0,9.806308
2023-02-08,FusionBook Air,Laptops,West India,211,2,8,2,1,39.0,11.085797
2024-02-19,FusionBook Air,Laptops,West India,17,2,19,0,1,17.0,13.0996275
2024-04-13,FusionBook Air,Laptops,West India,20,4,13,5,2,38.0,7.800502
2022-02-26,FusionBook Pro,Laptops,Central India,100,2,26,5,1,148.0,10.125421
2022-12-11,FusionBook Pro,Laptops,Central India,1,12,11,6,4,14.0,12.389243
2024-02-17,FusionBook Pro,Laptops,Central India,182,2,17,5,1,1.0,6.0235934
2023-01-16,FusionBook Pro,Laptops,East India,118,1,16,0,1,1.0,7.405841
2023-08-17,FusionBook Pro,Laptops,East India,1,8,17,3,3,44.0,12.494286
2023-11-09,FusionBook Pro,Laptops,East India,1,11,9,3,4,50.0,12.654589
2021-06-14,FusionBook Pro,Laptops,North India,1,6,14,0,2,1.0,8.848612
2021-08-05,FusionBook Pro,Laptops,South India,77,8,5,3,3,2.0,9.780576
2021-12-21,FusionBook Pro,Laptops,South India,10,12,21,1,4,1.0,9.769305
2022-08-09,FusionBook Pro,Laptops,South India,29,8,9,1,3,1.0,8.238263
2023-09-16,FusionBook Pro,Laptops,South India,23,9,16,5,3,1.0,11.9811945
2024-06-03,FusionBook Pro,Laptops,South India,228,6,3,0,2,31.0,10.390456
2021-10-24,FusionBook Pro,Laptops,West India,139,10,24,6,4,58.0,8.571727
2022-12-05,FusionBook Pro,Laptops,West India,1,12,5,0,4,2.0,7.913828
2022-10-22,FusionBook Ultra,Laptops,Central India,1,10,22,5,4,142.0,7.2974854
2022-05-27,FusionBook Ultra,Laptops,East India,2,5,27,4,2,1.0,9.450846
2023-01-15,FusionBook Ultra,Laptops,East India,163,1,15,6,1,1.0,5.964389
2023-11-13,FusionBook Ultra,Laptops,East India,340,11,13,0,4,2.0,2.5858493
2024-03-19,FusionBook Ultra,Laptops,East India,26,3,19,1,1,19.0,6.903457
2022-06-19,FusionBook Ultra,Laptops,North India,176,6,19,6,2,32.0,4.9083514
2023-03-12,FusionBook Ultra,Laptops,North India,141,3,12,6,1,48.0,7.6107583
2022-04-20,FusionBook Ultra,Laptops,South India,48,4,20,2,2,46.0,5.7434587
2022-06-06,FusionBook Ultra,Laptops,South India,1,6,6,0,2,24.0,8.228937
2022-07-19,FusionBook Ultra,Laptops,South India,42,7,19,1,3,1.0,9.027599
2023-03-07,FusionBook Ultra,Laptops,South India,59,3,7,1,1,160.0,5.9018717
2024-06-12,FusionBook Ultra,Laptops,South India,10,6,12,2,2,140.0,7.075039
2024-09-10,FusionBook Ultra,Laptops,South India,2,9,10,1,3,1.0,10.210407
2022-06-26,FusionBook Ultra,Laptops,West India,6,6,26,6,2,67.0,10.170246
2022-12-09,FusionBook Ultra,Laptops,West India,11,12,9,4,4,2.0,5.052281
2023-03-24,FusionBook Ultra,Laptops,West India,74,3,24,4,1,1.0,5.249267
2023-05-10,FusionBook Ultra,Laptops,West India,2,5,10,2,2,28.0,8.674177
2023-07-06,FusionBook Ultra,Laptops,West India,102,7,6,3,3,1.0,8.481968
2023-08-30,FusionBook Ultra,Laptops,West India,77,8,30,2,3,21.0,6.9381604
2024-04-08,FusionBook Ultra,Laptops,West India,6,4,8,0,2,48.0,6.1122155
2022-12-15,FusionPhone Lite,Smartphones,Central India,1,12,15,3,4,2.0,7.9547157
2023-04-26,FusionPhone Lite,Smartphones,Central India,1,4,26,2,2,2.0,7.271231
2021-03-06,FusionPhone Lite,Smartphones,East India,52,3,6,5,1,38.0,16.644707
2022-05-06,FusionPhone Lite,Smartphones,East India,3,5,6,4,2,2.0,13.780517
2023-01-28,FusionPhone Lite,Smartphones,East India,2,1,28,5,1,1.0,10.210134
2021-02-16,FusionPhone Lite,Smartphones,North India,2,2,16,1,1,47.0,15.682991
2021-03-26,FusionPhone Lite,Smartphones,North India,6,3,26,4,1,2.0,15.5433
2021-10-23,FusionPhone Lite,Smartphones,North India,1,10,23,5,4,2.0,10.232142
2021-12-15,FusionPhone Lite,Smartphones,North India,84,12,15,2,4,1.0,10.503445
2022-02-03,FusionPhone Lite,Smartphones,North India,1,2,3,3,1,3.0,19.199858
2023-06-19,FusionPhone Lite,Smartphones,North India,2,6,19,0,2,1.0,17.878984
2023-12-10,FusionPhone Lite,Smartphones,North India,2,12,10,6,4,3.0,9.768003
2024-03-14,FusionPhone Lite,Smartphones,North India,1,3,14,3,1,2.0,18.637632
2024-09-06,FusionPhone Lite,Smartphones,North India,1,9,6,4,3,2.0,16.015451
2024-11-27,FusionPhone Lite,Smartphones,North India,2,11,27,2,4,1.0,16.97365
2021-03-14,FusionPhone Lite,Smartphones,South India,16,3,14,6,1,6.0,6.8017898
2021-12-28,FusionPhone Lite,Smartphones,South India,2,12,28,1,4,22.0,13.348368
2022-10-01,FusionPhone Lite,Smartphones,South India,3,10,1,5,4,2.0,7.5853224
2023-01-23,FusionPhone Lite,Smartphones,South India,4,1,23,0,1,4.0,4.2301702
2024-04-16,FusionPhone Lite,Smartphones,South India,2,4,16,1,2,2.0,14.591008
2022-03-13,FusionPhone Lite,Smartphones,West India,4,3,13,6,1,2.0,4.866681
2023-01-23,FusionPhone Lite,Smartphones,West India,1,1,23,0,1,6.0,7.6642547
2023-03-12,FusionPhone Lite,Smartphones,West India,5,3,12,6,1,1.0,4.623402
2023-07-13,FusionPhone Lite,Smartphones,West India,1,7,13,3,3,3.0,3.008826
2024-09-13,FusionPhone Lite,Smartphones,West India,1,9,13,4,3,1.0,16.678034
2024-10-24,FusionPhone Lite,Smartphones,West India,5,10,24,3,4,4.0,13.742155
2024-11-27,FusionPhone Lite,Smartphones,West India,1,11,27,2,4,4.0,18.463034
2022-12-18,FusionPhone Ultra,Smartphones,East India,2,12,18,6,4,3.0,22.238276
2023-11-23,FusionPhone Ultra,Smartphones,East India,3,11,23,3,4,1.0,10.298178
2024-09-22,FusionPhone Ultra,Smartphones,East India,1,9,22,6,3,1.0,15.929183
2023-03-16,FusionPhone Ultra,Smartphones,North India,1,3,16,3,1,1.0,5.6937904
2022-11-21,FusionPhone Ultra,Smartphones,South India,1,11,21,0,4,2.0,7.8301454
2023-05-18,FusionPhone Ultra,Smartphones,South India,14,5,18,3,2,2.0,13.979733
2023-07-09,FusionPhone Ultra,Smartphones,South India,6,7,9,6,3,2.0,10.8465605
2024-04-28,FusionPhone Ultra,Smartphones,West India,2,4,28,6,2,2.0,10.666559
